Product,UserId,Duration(ms)
"Carmine Red Leather jackets [L]","0x8c6f510e47",5335
"Carmine Red Leather jackets [L]","0xfa2fe41240",33484
"Dark Pastel Blue Skirt [M]","0xe80f347b9f",5520
"Fallow T-shirt [S]","0x40d67ca4a7",5693
"Beige Hat [L]","0x2c7b4be6cc",24602
"Non-Photo Blue Skirt [L]","0xfc541578e",12955
"Cerulean Frost Polo shirt [M]","0x2a4da25684",7245
"Lavender Mist Sunglasses [M]","0x53b70e5082",18854
"Old Gold Hat [L]","0x316c1dfa74",5957
"Trolley Grey Hoodies [M]","0xc7454330e0",5047
"Cornflower Blue Shoes [S]","0xf1961c2470",7006
"Vivid Violet Shoes [S]","0xb98f8a7191",5002
"Air Force Blue (Raf) High heels [M]","0xdcea2e99b8",33103
"Medium Candy Apple Red Dress [S]","0xd46b12b7e0",46679
"Light Apricot Bra [S]","0x16460aa9e0",8719
"Brilliant Rose Polo shirt [M]","0xeecfc74a5",29900
"Light Goldenrod Yellow Jeans [S]","0xbcfb0b65a2",5907
"Lavender Mist Sunglasses [M]","0x59b7462026",5425
"Cornflower Blue Shoes [S]","0xfc541578e",8634
"Medium Candy Apple Red Dress [S]","0xa6624e100c",9617
"Cornflower Blue Shoes [S]","0x2c7b4be6cc",5507
"Rubine Red Shorts [L]","0x17896fd68d",66043
"Cyan (Process) Hat [M]","0x97941afa36",18206
"Yellow (Process) Swimsuit [S]","0xdcea2e99b8",17422
"Pale Carmine Jacket [L]","0x32e8beef5c",5159
"Gray (X11 Gray) Long coat [L]","0xa73607a596",8319
"Dandelion Shirt [M]","0x316c1dfa74",5736
"Light Goldenrod Yellow Jeans [S]","0x3d84ac2e4a",12511
"Turquoise Blue Jacket [L]","0x53b70e5082",5038
"Gray (X11 Gray) Long coat [L]","0xb6697e4b63",8323
"Medium Candy Apple Red Dress [S]","0x18995d6955",6396
"Trolley Grey Hoodies [M]","0xaed507123e",26973
"Deep Chestnut Leather jackets [L]","0xdcea2e99b8",47663
"Trolley Grey Socks [M]","0x1e0a7a6b46",13642
"Carmine Red Leather jackets [L]","0xd6a3bf8fe1",11887
"Scarlet (Crayola) Cap [M]","0x2eb1162b3a",24311
"Brilliant Rose Polo shirt [M]","0xea4df8d7d3",6073
"Azure Mist/Web High heels [S]","0x590f259669",8428
"Medium Candy Apple Red Shorts [S]","0xcf0b4b1381",8769
"Ecru Flip-flops [L]","0x1c7b5c9a0a",9401
"Green (Color Wheel) (X11 Green) Shorts [M]","0xca83d71e1e",23072
"Cornflower Blue Shoes [S]","0x13cf6e7e35",7791
"Cornflower Blue Shoes [S]","0xefcd167ea9",16724
"Pale Silver Polo shirt [M]","0x7961d2a0ae",17096
"Dandelion Shirt [M]","0xeecfc74a5",5057
"Deep Chestnut Leather jackets [L]","0x18995d6955",7602
"Air Force Blue (Raf) High heels [M]","0xbf564911e2",14849
"Deep Chestnut Leather jackets [L]","0xd6aed59e6f",5127
