Product,UserId,Duration(ms)
"Trolley Grey Socks [M]","0x910cf1dc10",13150
"Dandelion Shirt [M]","0x243d028e79",12910
"Dandelion Shirt [M]","0x243d028e79",16145
"Rubine Red Shorts [L]","0x8aa6158267",19175
"Pale Carmine Jacket [L]","0x31a1b97748",25741
"Dark Pastel Blue Skirt [M]","0x11356c032f",16945
"Light Apricot Bra [S]","0xacad852b6f",15310
"Medium Candy Apple Red Shorts [S]","0x49e1063132",18017
"Brilliant Rose Polo shirt [M]","0x8c1edf03d6",22721
"Azure Mist/Web High heels [S]","0x829b14761a",8362
"Carmine Red Leather jackets [L]","0x221c118c66",16708
"Old Gold Hat [L]","0xb16cddf23d",22170
"Light Apricot Bra [S]","0x1bd792cddf",11358
"Atomic Tangerine Socks [M]","0xa630cfa2c3",9972
"Pakistan Green Scarf [S]","0x21e5f4c37e",20029
"Ultramarine Shorts [S]","0x7b4725efce",17210
"Aurometalsaurus Cap [S]","0x545d080a0d",12567
"Lavender Mist Sunglasses [M]","0xe9fc259880",7271
"Trolley Grey Hoodies [M]","0x8aa6158267",16377
"Light Red Ochre Leather jackets [M]","0xddd6d1120d",11663
"Light Apricot Bra [S]","0x760fa59fe3",15512
"Carmine Red Leather jackets [L]","0x2195dea132",21961
"Pink Pearl T-shirt [M]","0x616df2a25a",16662
"Pale Carmine Jacket [L]","0xe9fc259880",21310
"Rubine Red Shorts [L]","0x1bd792cddf",8723
"Cream High heels [M]","0x4244fec89b",13977
"Ultramarine Shorts [S]","0x9d25198dd3",8667
"Pale Silver Polo shirt [M]","0xb6b1b631e7",17344
"Lavender Mist Sunglasses [M]","0xc35e4d5eab",20974
"Light Red Ochre Leather jackets [M]","0x2b7a42b022",15909
"Mango Tango Coat [S]","0x3f64b5d848",17273
"Cornflower Blue Shoes [S]","0x2636f9560e",18618
"Deep Chestnut Leather jackets [L]","0x6dca13a93",15712
"Old Gold Hat [L]","0x21e5f4c37e",14399
"Ecru Flip-flops [L]","0x243d028e79",14992
"Pakistan Green Scarf [S]","0x4c4b1a0220",13476
"Cerulean Frost Polo shirt [M]","0x69958b0912",7006
"Cornflower Blue Shoes [S]","0xbe61835345",17476
"Old Gold Hat [L]","0x35424fcab9",15079
"Ginger Shirt [M]","0x9d25198dd3",19120
"Scarlet (Crayola) Cap [M]","0x812469163",14607
"Light Goldenrod Yellow Jeans [S]","0x2b7a42b022",21857
