Product,UserId,Duration(ms)
"Aurometalsaurus Cap [S]","0x13c47a7e4",23012
"Cream High heels [M]","0x16d9043380",22661
"Carmine Red Leather jackets [L]","0xed070296aa",23116
"Atomic Tangerine Socks [M]","0x875f36f53d",9276
"Medium Candy Apple Red Dress [S]","0xc558984b85",23564
"Pale Carmine Jacket [L]","0xfd7cd56994",19509
"Beige Hat [L]","0x44a2992999",24023
"Non-Photo Blue Skirt [L]","0xc31872594e",15038
"Pale Silver Polo shirt [M]","0x98ab3f9422",19811
"Trolley Grey Socks [M]","0x590d3b2dbe",19582
"Medium Candy Apple Red Dress [S]","0xa797c6c53b",7594
"Cream High heels [M]","0x9c43171ac4",11392
"Tickle Me Pink Socks [L]","0xc31872594e",18265
"Atomic Tangerine Socks [M]","0xe40c2d88b2",32601
"Turquoise Blue Jacket [L]","0x875f36f53d",26242
"Pale Silver Polo shirt [M]","0x81330cacd",21642
"Light Apricot Bra [S]","0xfd7cd56994",29525
"Turquoise Blue Jacket [L]","0xcf3b641653",22610
"Ecru Flip-flops [L]","0x815601b72",33072
"Medium Candy Apple Red Shorts [S]","0x361335fe5b",31383
"Hunter Green Bra [S]","0x91cb0531ab",10007
"Fallow T-shirt [S]","0x89177f8758",15674
"Non-Photo Blue Skirt [L]","0xd0ee4d2c51",16686
"Deep Chestnut Leather jackets [L]","0x56f3dc8f33",21508
"Medium Candy Apple Red Shorts [S]","0x6301286b57",4467
"Aurometalsaurus Cap [S]","0x523b9ad313",17440
"Non-Photo Blue Skirt [L]","0xa9bde4fd4a",19672
"Trolley Grey Socks [M]","0xfd7cd56994",19225
"Air Force Blue (Raf) High heels [M]","0x74acb9bd46",18839
"Pakistan Green Scarf [S]","0x8875159d4d",11217
"Ultramarine Shorts [S]","0xd06048fda9",23859
"Carmine Red Leather jackets [L]","0x98ab3f9422",25129
"Dandelion Shirt [M]","0xc72563b76f",27883
"Cream High heels [M]","0xc31872594e",18173
"Granny Smith Apple Jeans [S]","0x1ceb2f77e5",11474
"Scarlet (Crayola) Cap [M]","0x44a2992999",5184
"Yellow (Ncs) Shirt [M]","0x644f9b007a",11067
"Scarlet (Crayola) Cap [M]","0xf97bde8baa",17410
"Yellow (Process) Swimsuit [S]","0xe3d358c9ed",29375
"Non-Photo Blue Skirt [L]","0xda81c38c15",26763
"Brilliant Rose Polo shirt [M]","0xc31872594e",26524
"Medium Candy Apple Red Shorts [S]","0x36957c8b65",25012
"Scarlet (Crayola) Cap [M]","0x44933a92b3",15877
"Verdigris Jacket [L]","0x36957c8b65",14145
"Yellow (Ncs) Shirt [M]","0x98ab3f9422",21317
"Dark Pastel Blue Skirt [M]","0xbfbdeffddb",17991
"Tickle Me Pink Socks [L]","0xcf3b641653",16226
"Ecru Flip-flops [L]","0x1ceb2f77e5",22197
"Light Goldenrod Yellow Jeans [S]","0xda81c38c15",27143
"Dandelion Shirt [M]","0x1d15ffc9b0",22190
"Yellow (Ncs) Shirt [M]","0xe3d358c9ed",14949
"Medium Candy Apple Red Dress [S]","0x13c47a7e4",21581
"Pale Carmine Jacket [L]","0x87d2f6c5d8",24302
"Light Apricot Bra [S]","0x26d3a5a0bd",20703
