Product,UserId,Duration(ms)
"Mango Tango Coat [S]","0x21361b72c1",12116
"Yellow (Process) Swimsuit [S]","0xb4b69e3071",16053
"Deep Chestnut Leather jackets [L]","0xb8e0ed4729",14676
"Air Force Blue (Raf) High heels [M]","0x8a4e48ba45",6186
"Granny Smith Apple Jeans [S]","0x74b3ddfe6f",17806
"Vivid Violet Shoes [S]","0xa4e4d8de3a",17725
"Pink Pearl T-shirt [M]","0x4209a8be49",15241
"Topaz Jeans [S]","0x7701d7538",13950
"Brilliant Rose Polo shirt [M]","0x35893ef22a",23331
"Aurometalsaurus Cap [S]","0x1e025e58ad",13692
"Rubine Red Shorts [L]","0x9f5cc84ce7",15511
"Ecru Flip-flops [L]","0x6d64e1f2e9",16888
"Non-Photo Blue Skirt [L]","0xc64444de22",23183
"Vivid Violet Shoes [S]","0xd8f60733e8",6128
"Medium Candy Apple Red Dress [S]","0x75db0fca7f",21265
"Hunter Green Bra [S]","0xdec477cce8",15567
"Fallow T-shirt [S]","0x2dbd6f22f8",17699
"Cornflower Blue Shoes [S]","0xa4e4d8de3a",13749
"Pale Carmine Jacket [L]","0xe067ea577f",17961
"Dark Pastel Blue Skirt [M]","0x24adc3fb76",14352
"Brilliant Rose Polo shirt [M]","0xd0da004871",18101
"Dandelion Shirt [M]","0x588fd63f4d",16335
"Mango Tango Coat [S]","0x8e7823bf96",18027
"Pink Pearl T-shirt [M]","0xa217d68d05",11859
"Green (Color Wheel) (X11 Green) Shorts [M]","0x98aef4cc87",18756
"Medium Candy Apple Red Shorts [S]","0x303a57fa61",11493
"Verdigris Jacket [L]","0x28f07af06e",13601
"Aurometalsaurus Cap [S]","0xa4e4d8de3a",15045
"Scarlet (Crayola) Cap [M]","0x588fd63f4d",14230
"Ecru Flip-flops [L]","0x2acba8067e",8780
"Aurometalsaurus Cap [S]","0xc9163be924",21231
"Gray (X11 Gray) Long coat [L]","0x2bc2f9356e",11762
"Hunter Green Bra [S]","0x4209a8be49",20102
"Yellow (Process) Swimsuit [S]","0xd0da004871",21976
"Ultramarine Shorts [S]","0x685894f2ea",12880
"Dark Pastel Blue Skirt [M]","0x7b55feed52",16963
"Pakistan Green Scarf [S]","0x588fd63f4d",20212
"Deep Chestnut Leather jackets [L]","0x2e5a488b01",7256
"Vivid Violet Shoes [S]","0xb4b69e3071",17313
"Lavender Mist Sunglasses [M]","0xff045e546e",8353
"Pale Silver Polo shirt [M]","0x3dca7592fe",17360
"Puce Flip-flops [S]","0x98aef4cc87",14020
"Fallow T-shirt [S]","0x60990305ea",21325
"Carmine Red Leather jackets [L]","0x1ac42f766f",20283
